dataset_folder,transcript_path,media_stem,audio_match_count,audio_path
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\43-2.cha,43-2,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\43-2.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\44-1.cha,44-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\44-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\44-2.cha,44-2,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\44-2.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\44-3.cha,44-3,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\44-3.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\45-1.cha,45-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\45-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\45-2.cha,45-2,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\45-2.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\45-3.cha,45-3,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\45-3.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\46-1.cha,46-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\46-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\47-1.cha,47-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\47-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\48-1.cha,48-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\48-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\48-2.cha,48-2,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\48-2.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\48-3.cha,48-3,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\48-3.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\49-1.cha,49-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\49-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\49-2.cha,49-2,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\49-2.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\50-1.cha,50-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\50-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\52-1.cha,52-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\52-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\53-1.cha,53-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\53-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\53-2.cha,53-2,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\53-2.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\53-3.cha,53-3,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\53-3.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\54-1.cha,54-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\54-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\55-1.cha,55-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\55-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\57-1.cha,57-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\57-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\57-2.cha,57-2,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\57-2.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\58-1.cha,58-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\58-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\59-1.cha,59-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\59-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\60-1.cha,60-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\60-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\60-2.cha,60-2,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\60-2.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\61-1.cha,61-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\61-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\62-1.cha,62-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\62-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\63-1.cha,63-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\63-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\63-2.cha,63-2,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\63-2.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\63-3.cha,63-3,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\63-3.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\64-1.cha,64-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\64-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\64-2.cha,64-2,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\64-2.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\64-3.cha,64-3,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\64-3.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\65-1.cha,65-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\65-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\65-2.cha,65-2,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\65-2.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\65-3.cha,65-3,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\65-3.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\66-1.cha,66-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\66-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\67-1.cha,67-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\67-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\68-1.cha,68-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\68-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\68-2.cha,68-2,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\68-2.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\68-3.cha,68-3,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\68-3.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\69-1.cha,69-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\69-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\70-1.cha,70-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\70-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\71-1.cha,71-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\71-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\71-2.cha,71-2,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\71-2.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\71-3.cha,71-3,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\71-3.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\74-1.cha,74-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\74-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\75-1.cha,75-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\75-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\75-2.cha,75-2,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\75-2.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\77-1.cha,77-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\77-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\77-2.cha,77-2,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\77-2.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\77-3.cha,77-3,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\77-3.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\78-1.cha,78-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\78-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\79-1.cha,79-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\79-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\81-1.cha,81-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\81-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\83-1.cha,83-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\83-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\83-2.cha,83-2,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\83-2.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\83-3.cha,83-3,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\83-3.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\84-1.cha,84-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\84-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\84-2.cha,84-2,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\84-2.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\86-1.cha,86-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\86-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\86-2.cha,86-2,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\86-2.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\86-3.cha,86-3,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\86-3.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\87-1.cha,87-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\87-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\87-2.cha,87-2,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\87-2.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\88-1.cha,88-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\88-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\90-1.cha,90-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\90-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\91-1.cha,91-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\91-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\91-2.cha,91-2,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\91-2.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\91-3.cha,91-3,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\91-3.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\92-1.cha,92-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\92-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\92-2.cha,92-2,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\92-2.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\92-3.cha,92-3,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\92-3.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\93-1.cha,93-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\93-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\93-2.cha,93-2,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\93-2.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\94-1.cha,94-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\94-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\95-1.cha,95-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\95-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\95-2.cha,95-2,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\MCI\95-2.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\96-1.cha,96-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\96-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\96-2.cha,96-2,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\96-2.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\96-3.cha,96-3,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\96-3.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\97-1.cha,97-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\97-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\98-1.cha,98-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\98-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\99-1.cha,99-1,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\99-1.mp3
Delaware,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\99-2.cha,99-2,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Delaware\Control\99-2.mp3
Kempler,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Kempler\d1.cha,d1,2,
Kempler,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Kempler\d10.cha,d10,2,
Kempler,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Kempler\d4.cha,d4,2,
Kempler,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Kempler\d5.cha,d5,2,
Kempler,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Kempler\d6.cha,d6,2,
Kempler,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Kempler\d6cookie.cha,d6cookie,2,
Kempler,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Kempler\d9.cha,d9,2,
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F01.cha,F01,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Dementia\F01.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F02.cha,F02,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Dementia\F02.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F03.cha,F03,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Dementia\F03.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F04.cha,F04,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Dementia\F04.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F05.cha,F05,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Dementia\F05.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F06.cha,F06,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Dementia\F06.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F07.cha,F07,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Dementia\F07.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F08.cha,F08,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Dementia\F08.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F09.cha,F09,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Dementia\F09.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F10.cha,F10,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Dementia\F10.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F11.cha,F11,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Dementia\F11.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F12.cha,F12,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Dementia\F12.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F13.cha,F13,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Dementia\F13.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F14.cha,F14,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Dementia\F14.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F15.cha,F15,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Dementia\F15.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F16.cha,F16,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Dementia\F16.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F17.cha,F17,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Dementia\F17.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F18.cha,F18,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Dementia\F18.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F19.cha,F19,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Dementia\F19.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F20.cha,F20,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Dementia\F20.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F21.cha,F21,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Dementia\F21.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F22.cha,F22,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Control\F22.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F23.cha,F23,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Dementia\F23.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F24.cha,F24,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Dementia\F24.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F25.cha,F25,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Dementia\F25.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F26.cha,F26,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Control\F26.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F27.cha,F27,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Dementia\F27.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F28.cha,F28,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Dementia\F28.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F29.cha,F29,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Control\F29.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F30.cha,F30,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Dementia\F30.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F31.cha,F31,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Control\F31.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F32.cha,F32,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Control\F32.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F33.cha,F33,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Control\F33.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F34.cha,F34,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Control\F34.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F35.cha,F35,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Control\F35.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F36.cha,F36,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Control\F36.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F37.cha,F37,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Control\F37.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F38.cha,F38,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Control\F38.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F39.cha,F39,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Control\F39.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F40.cha,F40,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Control\F40.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F42.cha,F42,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Control\F42.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F43.cha,F43,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Control\F43.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F44.cha,F44,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Control\F44.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F45.cha,F45,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Control\F45.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F46.cha,F46,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Control\F46.mp3
Lu,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\F47.cha,F47,1,C:\Users\dhruv\Documents\06 Coding\MultiConAD\data\English\Lu\Dementia\F47.mp3
